4,35,5,9,10,1.43E-08,9.90E-09,,1,,
8,25,5,9,10,1.43E-08,7.50E-09,,1,,
2,40,100,11,10,1.43E-08,-8.80E-09,,-1,,
6,40,47.222,7,10,1.43E-08,4.45E-08,,3,,
2,15,15.556,9,10,1.43E-08,7.20E-09,,1,,
4,10,68.333,1,35,1.43E-08,2.83E-07,,34,,
8,30,26.111,11,10,1.43E-08,-1.61E-08,,-1,,
8,25,100,11,10,1.43E-08,-5.42E-09,,-1,,
2,45,15.556,11,10,1.43E-08,-1.60E-08,,-1,,
10,40,57.778,1,15,1.43E-08,1.66E-07,,14,,
10,50,89.444,7,10,1.43E-08,2.22E-08,,3,,
2,10,36.667,7,10,1.44E-08,2.52E-08,,3,,
0,25,68.333,9,10,1.44E-08,6.64E-09,,1,,
0,40,100,9,10,1.44E-08,7.70E-09,,1,,
8,5,57.778,9,15,1.44E-08,4.46E-08,,6,,
2,10,57.778,11,20,1.44E-08,8.29E-08,,9,,
0,30,68.333,11,10,1.44E-08,-9.12E-09,,-1,,
8,15,26.111,11,10,1.44E-08,-1.08E-08,,-1,,
6,5,68.333,11,15,1.44E-08,2.09E-08,,4,,
0,5,5,9,15,1.44E-08,1.38E-08,,6,,
10,25,26.111,11,10,1.44E-08,-1.48E-08,,-1,,
8,5,68.333,7,10,1.44E-08,1.05E-08,,3,,
6,10,89.444,11,35,1.44E-08,1.57E-07,,24,,
4,25,36.667,9,10,1.44E-08,1.26E-08,,1,,
0,40,89.444,11,10,1.44E-08,-9.01E-09,,-1,,
0,5,78.889,11,15,1.44E-08,9.44E-09,,4,,
2,15,100,11,10,1.44E-08,-1.15E-09,,-1,,
8,5,36.667,11,15,1.45E-08,4.40E-08,,4,,
4,30,36.667,11,10,1.45E-08,-1.57E-08,,-1,,
8,5,36.667,3,10,1.45E-08,4.36E-08,,7,,
2,35,89.444,9,10,1.45E-08,7.36E-09,,1,,
2,5,36.667,11,15,1.45E-08,4.21E-08,,4,,
2,5,57.778,11,15,1.45E-08,2.98E-08,,4,,
4,15,89.444,11,10,1.45E-08,-2.10E-09,,-1,,
10,15,15.556,9,10,1.45E-08,8.04E-09,,1,,
8,15,5,11,10,1.45E-08,-4.70E-09,,-1,,
6,30,5,9,10,1.45E-08,8.79E-09,,1,,
0,5,5,1,40,1.45E-08,7.21E-08,,39,,
6,15,26.111,11,10,1.45E-08,-1.06E-08,,-1,,
2,25,68.333,11,10,1.45E-08,-8.00E-09,,-1,,
10,5,5,11,60,1.45E-08,9.80E-08,,49,,
10,40,57.778,3,15,1.45E-08,1.60E-07,,12,,
4,40,15.556,11,10,1.45E-08,-1.56E-08,,-1,,
2,15,15.556,11,10,1.45E-08,-7.65E-09,,-1,,
6,15,5,9,10,1.45E-08,4.06E-09,,1,,
10,45,89.444,7,10,1.45E-08,2.28E-08,,3,,
10,20,26.111,9,10,1.46E-08,1.18E-08,,1,,
4,15,100,9,10,1.46E-08,1.27E-09,,1,,
4,35,26.111,9,10,1.46E-08,1.55E-08,,1,,
6,25,89.444,9,10,1.46E-08,4.95E-09,,1,,
2,5,5,7,45,1.46E-08,7.54E-08,,38,,
10,35,68.333,1,10,1.46E-08,6.11E-08,,9,,
2,5,15.556,7,10,1.46E-08,1.63E-08,,3,,
2,30,36.667,9,10,1.46E-08,1.38E-08,,1,,
4,15,5,9,10,1.46E-08,3.88E-09,,1,,
4,5,100,7,10,1.46E-08,-3.17E-10,,3,,
6,10,78.889,3,40,1.47E-08,2.96E-07,,37,,
4,35,100,11,10,1.47E-08,-7.91E-09,,-1,,
2,10,68.333,7,30,1.47E-08,1.89E-07,,23,,
10,40,68.333,9,15,1.47E-08,9.07E-08,,6,,
8,10,100,11,40,1.47E-08,1.73E-07,,29,,
10,40,57.778,7,15,1.47E-08,1.30E-07,,8,,
0,5,89.444,9,15,1.47E-08,2.35E-09,,6,,
4,25,78.889,9,10,1.47E-08,5.73E-09,,1,,
6,30,100,11,10,1.47E-08,-6.76E-09,,-1,,
2,40,5,11,10,1.48E-08,-1.15E-08,,-1,,
6,35,15.556,11,10,1.48E-08,-1.48E-08,,-1,,
0,35,78.889,11,10,1.48E-08,-8.85E-09,,-1,,
4,5,68.333,7,10,1.48E-08,1.02E-08,,3,,
2,5,78.889,11,15,1.48E-08,9.98E-09,,4,,
0,25,36.667,9,10,1.48E-08,1.15E-08,,1,,
0,25,68.333,11,10,1.48E-08,-7.38E-09,,-1,,
10,40,57.778,5,15,1.48E-08,1.48E-07,,10,,
2,40,26.111,11,10,1.48E-08,-1.77E-08,,-1,,
2,30,78.889,9,10,1.48E-08,6.92E-09,,1,,
4,20,78.889,9,10,1.48E-08,4.19E-09,,1,,
0,5,5,5,60,1.48E-08,6.55E-08,,55,,
0,40,5,9,10,1.48E-08,1.03E-08,,1,,
8,50,47.222,3,10,1.48E-08,7.85E-08,,7,,
0,40,26.111,9,10,1.48E-08,1.60E-08,,1,,
2,15,100,7,50,1.49E-08,3.06E-07,,43,,
4,30,89.444,9,10,1.49E-08,6.22E-09,,1,,
10,15,15.556,11,10,1.49E-08,-8.77E-09,,-1,,
0,20,78.889,9,10,1.49E-08,3.47E-09,,1,,
0,35,36.667,11,10,1.49E-08,-1.62E-08,,-1,,
4,5,68.333,11,15,1.49E-08,2.02E-08,,4,,
6,5,47.222,3,15,1.49E-08,8.79E-08,,12,,
6,15,100,11,10,1.49E-08,-1.69E-09,,-1,,
10,25,15.556,11,10,1.49E-08,-1.24E-08,,-1,,
2,25,36.667,9,10,1.49E-08,1.21E-08,,1,,
8,30,15.556,11,10,1.50E-08,-1.37E-08,,-1,,
2,40,15.556,9,10,1.50E-08,1.42E-08,,1,,
10,5,57.778,5,10,1.50E-08,2.48E-08,,5,,
10,40,47.222,5,10,1.50E-08,6.43E-08,,5,,
4,50,47.222,7,10,1.50E-08,4.53E-08,,3,,
8,20,5,9,10,1.50E-08,5.71E-09,,1,,
6,20,89.444,9,10,1.50E-08,3.25E-09,,1,,
0,45,15.556,11,10,1.50E-08,-1.59E-08,,-1,,
10,25,57.778,7,10,1.50E-08,3.12E-08,,3,,
8,10,89.444,5,45,1.50E-08,3.03E-07,,40,,
10,20,26.111,11,10,1.51E-08,-1.29E-08,,-1,,
4,15,5,11,10,1.51E-08,-4.16E-09,,-1,,
4,5,5,9,60,1.51E-08,7.63E-08,,51,,
8,20,100,11,10,1.51E-08,-3.54E-09,,-1,,
6,5,5,9,60,1.51E-08,8.55E-08,,51,,
6,30,26.111,9,10,1.51E-08,1.44E-08,,1,,
6,15,5,11,10,1.51E-08,-4.42E-09,,-1,,
4,15,100,11,10,1.51E-08,-1.42E-09,,-1,,
8,15,15.556,9,10,1.51E-08,7.79E-09,,1,,
0,5,89.444,3,10,1.51E-08,2.78E-10,,7,,
0,5,100,3,10,1.51E-08,-1.97E-09,,7,,
0,30,36.667,9,10,1.51E-08,1.31E-08,,1,,
6,5,26.111,7,10,1.51E-08,2.26E-08,,3,,
0,20,78.889,11,10,1.51E-08,-3.92E-09,,-1,,
6,5,68.333,7,10,1.52E-08,1.04E-08,,3,,
8,25,5,11,10,1.52E-08,-8.16E-09,,-1,,
10,50,47.222,11,15,1.52E-08,8.34E-08,,4,,
4,15,15.556,9,10,1.52E-08,7.40E-09,,1,,
8,25,26.111,9,10,1.52E-08,1.31E-08,,1,,
6,5,47.222,3,10,1.52E-08,3.98E-08,,7,,
0,5,5,3,40,1.52E-08,7.08E-08,,37,,
4,25,36.667,11,10,1.52E-08,-1.38E-08,,-1,,
10,5,47.222,1,20,1.52E-08,1.54E-07,,19,,
10,20,15.556,9,10,1.53E-08,9.66E-09,,1,,
2,35,100,9,10,1.53E-08,6.79E-09,,1,,
8,30,57.778,7,10,1.53E-08,3.47E-08,,3,,
8,40,47.222,5,10,1.53E-08,6.53E-08,,5,,
10,50,78.889,11,15,1.53E-08,5.52E-08,,4,,
4,35,5,11,10,1.53E-08,-1.06E-08,,-1,,
0,10,100,11,35,1.53E-08,7.32E-08,,24,,
10,30,57.778,3,10,1.53E-08,6.41E-08,,7,,
6,5,5,9,55,1.53E-08,8.75E-08,,46,,
2,20,78.889,9,10,1.53E-08,3.83E-09,,1,,
0,5,5,5,55,1.53E-08,6.69E-08,,50,,
8,5,78.889,7,10,1.53E-08,4.85E-09,,3,,
0,40,100,11,10,1.53E-08,-8.33E-09,,-1,,
2,10,68.333,9,25,1.53E-08,1.19E-07,,16,,
4,20,78.889,11,10,1.53E-08,-4.79E-09,,-1,,
2,35,89.444,11,10,1.54E-08,-8.05E-09,,-1,,
4,5,5,9,55,1.54E-08,7.82E-08,,46,,
10,40,89.444,7,10,1.54E-08,2.30E-08,,3,,
6,15,15.556,9,10,1.54E-08,7.58E-09,,1,,
0,20,26.111,9,10,1.54E-08,9.85E-09,,1,,
6,25,100,9,10,1.54E-08,4.38E-09,,1,,
6,25,89.444,11,10,1.54E-08,-5.56E-09,,-1,,
4,25,78.889,11,10,1.54E-08,-6.45E-09,,-1,,
0,5,5,3,10,1.54E-08,1.19E-08,,7,,
10,5,5,11,55,1.54E-08,1.00E-07,,44,,
6,5,78.889,7,10,1.54E-08,4.80E-09,,3,,
6,10,47.222,7,10,1.55E-08,2.36E-08,,3,,
10,5,89.444,7,10,1.55E-08,1.31E-09,,3,,
6,30,5,11,10,1.55E-08,-9.49E-09,,-1,,
2,30,36.667,11,10,1.55E-08,-1.50E-08,,-1,,
8,20,26.111,9,10,1.55E-08,1.14E-08,,1,,
4,15,15.556,11,10,1.55E-08,-7.92E-09,,-1,,
0,25,36.667,11,10,1.55E-08,-1.26E-08,,-1,,
8,15,15.556,11,10,1.55E-08,-8.46E-09,,-1,,
10,5,47.222,3,20,1.55E-08,1.51E-07,,17,,
0,35,89.444,9,10,1.55E-08,6.72E-09,,1,,
0,15,89.444,9,40,1.55E-08,2.27E-07,,31,,
2,30,78.889,11,10,1.55E-08,-7.68E-09,,-1,,
4,35,26.111,11,10,1.56E-08,-1.68E-08,,-1,,
4,35,15.556,9,10,1.56E-08,1.34E-08,,1,,
0,10,36.667,5,10,1.56E-08,3.69E-08,,5,,
6,5,47.222,1,20,1.56E-08,1.50E-07,,19,,
0,10,36.667,11,15,1.56E-08,4.36E-08,,4,,
0,10,47.222,7,20,1.57E-08,1.29E-07,,13,,
4,30,100,9,10,1.57E-08,5.65E-09,,1,,
6,10,78.889,1,40,1.57E-08,2.97E-07,,39,,
4,10,47.222,7,10,1.57E-08,2.34E-08,,3,,
0,30,78.889,9,10,1.57E-08,6.23E-09,,1,,
8,45,47.222,3,10,1.57E-08,7.94E-08,,7,,
2,20,78.889,11,10,1.57E-08,-4.35E-09,,-1,,
4,10,78.889,11,30,1.57E-08,1.36E-07,,19,,
8,50,78.889,7,10,1.57E-08,2.67E-08,,3,,
2,25,36.667,11,10,1.57E-08,-1.32E-08,,-1,,
10,5,36.667,11,15,1.57E-08,4.47E-08,,4,,
6,20,89.444,11,10,1.57E-08,-3.76E-09,,-1,,
8,20,5,11,10,1.57E-08,-6.28E-09,,-1,,
6,10,89.444,9,40,1.57E-08,2.23E-07,,31,,
4,30,89.444,11,10,1.57E-08,-6.87E-09,,-1,,
6,20,100,9,10,1.57E-08,2.69E-09,,1,,
6,5,47.222,3,20,1.58E-08,1.46E-07,,17,,
10,20,15.556,11,10,1.58E-08,-1.05E-08,,-1,,
10,50,78.889,5,10,1.58E-08,3.73E-08,,5,,
0,40,5,11,10,1.58E-08,-1.11E-08,,-1,,
0,5,5,5,50,1.58E-08,6.83E-08,,45,,
2,35,5,9,10,1.58E-08,9.40E-09,,1,,
6,15,15.556,11,10,1.58E-08,-8.18E-09,,-1,,
8,10,100,5,50,1.58E-08,2.92E-07,,45,,
2,10,68.333,3,30,1.58E-08,1.99E-07,,27,,
0,40,26.111,11,10,1.58E-08,-1.72E-08,,-1,,
2,25,78.889,9,10,1.58E-08,5.17E-09,,1,,
2,40,15.556,11,10,1.59E-08,-1.53E-08,,-1,,
10,50,68.333,5,15,1.59E-08,1.24E-07,,10,,
0,20,89.444,9,10,1.59E-08,2.15E-09,,1,,
0,20,26.111,11,10,1.59E-08,-1.06E-08,,-1,,
8,25,26.111,11,10,1.59E-08,-1.43E-08,,-1,,
8,5,36.667,1,10,1.59E-08,4.76E-08,,9,,
2,35,26.111,9,10,1.59E-08,1.51E-08,,1,,
6,5,89.444,7,10,1.59E-08,1.31E-09,,3,,
10,45,78.889,11,15,1.59E-08,5.60E-08,,4,,
0,40,15.556,9,10,1.59E-08,1.38E-08,,1,,
8,25,15.556,9,10,1.59E-08,1.10E-08,,1,,
6,30,15.556,9,10,1.60E-08,1.23E-08,,1,,
8,45,78.889,7,10,1.60E-08,2.72E-08,,3,,
10,45,78.889,5,10,1.60E-08,3.82E-08,,5,,
4,5,78.889,11,15,1.60E-08,1.06E-08,,4,,
4,5,5,9,50,1.60E-08,7.98E-08,,41,,
0,5,36.667,3,10,1.60E-08,4.18E-08,,7,,
6,30,26.111,11,10,1.60E-08,-1.56E-08,,-1,,
2,5,68.333,11,15,1.60E-08,1.96E-08,,4,,
2,5,47.222,9,15,1.60E-08,5.43E-08,,6,,
0,30,36.667,11,10,1.60E-08,-1.43E-08,,-1,,
4,10,89.444,7,40,1.60E-08,2.11E-07,,33,,
4,45,47.222,7,10,1.60E-08,4.54E-08,,3,,
4,10,89.444,5,40,1.61E-08,2.13E-07,,35,,
8,10,89.444,3,45,1.61E-08,3.04E-07,,42,,
4,50,57.778,7,10,1.61E-08,4.03E-08,,3,,
4,5,5,5,55,1.61E-08,8.66E-08,,50,,
6,25,5,9,10,1.61E-08,6.99E-09,,1,,
8,50,68.333,11,15,1.61E-08,6.62E-08,,4,,
4,20,89.444,9,10,1.61E-08,2.87E-09,,1,,
8,50,47.222,1,10,1.61E-08,8.55E-08,,9,,
4,5,47.222,5,15,1.61E-08,7.96E-08,,10,,
8,20,26.111,11,10,1.61E-08,-1.24E-08,,-1,,
0,25,78.889,9,10,1.61E-08,4.61E-09,,1,,
6,5,5,7,10,1.61E-08,7.23E-09,,3,,
8,5,47.222,7,20,1.62E-08,1.31E-07,,13,,
8,5,5,11,60,1.62E-08,8.92E-08,,49,,
0,5,5,5,45,1.62E-08,6.92E-08,,40,,
2,15,89.444,7,45,1.62E-08,3.17E-07,,38,,
4,25,89.444,9,10,1.62E-08,4.41E-09,,1,,
10,30,57.778,1,10,1.62E-08,7.00E-08,,9,,
10,30,47.222,7,10,1.62E-08,4.04E-08,,3,,
8,5,89.444,7,10,1.62E-08,1.36E-09,,3,,
6,20,26.111,9,10,1.63E-08,1.09E-08,,1,,
10,5,47.222,5,20,1.63E-08,1.43E-07,,15,,
2,10,89.444,7,35,1.63E-08,1.38E-07,,28,,
2,35,100,11,10,1.63E-08,-7.36E-09,,-1,,
0,5,47.222,5,10,1.63E-08,3.09E-08,,5,,
4,30,5,9,10,1.63E-08,8.26E-09,,1,,
6,20,5,9,10,1.63E-08,5.30E-09,,1,,
10,45,47.222,11,15,1.63E-08,8.43E-08,,4,,
0,35,100,9,10,1.63E-08,6.15E-09,,1,,
2,30,89.444,9,10,1.63E-08,5.60E-09,,1,,
0,20,89.444,11,10,1.63E-08,-2.44E-09,,-1,,
6,25,100,11,10,1.63E-08,-4.88E-09,,-1,,
6,35,57.778,7,10,1.64E-08,3.75E-08,,3,,
0,30,78.889,11,10,1.64E-08,-6.96E-09,,-1,,
2,20,26.111,9,10,1.64E-08,1.02E-08,,1,,
6,5,57.778,9,15,1.64E-08,4.38E-08,,6,,
0,20,100,9,10,1.64E-08,1.58E-09,,1,,
6,50,68.333,7,10,1.64E-08,3.32E-08,,3,,
4,10,47.222,11,15,1.64E-08,4.24E-08,,4,,
10,5,68.333,11,20,1.64E-08,6.08E-08,,9,,
6,5,5,9,50,1.64E-08,8.91E-08,,41,,
10,5,100,7,10,1.64E-08,-9.66E-11,,3,,
0,35,89.444,11,10,1.64E-08,-7.37E-09,,-1,,
0,15,78.889,3,40,1.64E-08,3.02E-07,,37,,
2,20,89.444,9,10,1.64E-08,2.50E-09,,1,,
0,20,5,9,10,1.64E-08,4.20E-09,,1,,
4,5,5,5,50,1.64E-08,8.82E-08,,45,,
6,5,100,7,10,1.64E-08,-1.00E-10,,3,,
2,25,78.889,11,10,1.65E-08,-5.84E-09,,-1,,
4,5,5,7,45,1.65E-08,8.47E-08,,38,,
6,25,26.111,9,10,1.65E-08,1.26E-08,,1,,
4,5,5,5,60,1.65E-08,8.47E-08,,55,,
6,5,57.778,11,20,1.65E-08,7.95E-08,,9,,
8,50,57.778,9,15,1.65E-08,1.06E-07,,6,,
8,20,15.556,9,10,1.65E-08,9.23E-09,,1,,
0,5,100,11,20,1.65E-08,-2.23E-09,,9,,
4,35,15.556,11,10,1.65E-08,-1.44E-08,,-1,,
10,50,100,7,10,1.65E-08,2.08E-08,,3,,
10,45,68.333,5,15,1.65E-08,1.26E-07,,10,,
4,30,26.111,9,10,1.65E-08,1.39E-08,,1,,
8,35,57.778,3,10,1.65E-08,6.85E-08,,7,,
4,5,89.444,11,15,1.66E-08,3.22E-09,,4,,
6,20,100,11,10,1.66E-08,-3.08E-09,,-1,,
4,45,57.778,7,10,1.66E-08,4.04E-08,,3,,
4,20,26.111,9,10,1.66E-08,1.06E-08,,1,,
8,5,5,9,60,1.66E-08,9.45E-08,,51,,
0,5,47.222,11,15,1.66E-08,3.77E-08,,4,,
6,45,68.333,7,10,1.66E-08,3.36E-08,,3,,
4,10,68.333,3,35,1.67E-08,2.81E-07,,32,,
0,25,78.889,11,10,1.67E-08,-5.22E-09,,-1,,
4,30,100,11,10,1.67E-08,-6.18E-09,,-1,,
8,25,15.556,11,10,1.67E-08,-1.19E-08,,-1,,
8,50,68.333,5,10,1.67E-08,4.73E-08,,5,,
8,5,68.333,11,20,1.67E-08,5.85E-08,,9,,
0,10,57.778,7,10,1.67E-08,1.74E-08,,3,,
4,20,100,9,10,1.67E-08,2.30E-09,,1,,
10,45,100,7,10,1.67E-08,2.13E-08,,3,,
4,5,15.556,7,10,1.67E-08,1.67E-08,,3,,
4,20,89.444,11,10,1.68E-08,-3.31E-09,,-1,,
8,5,5,11,55,1.68E-08,9.13E-08,,44,,
10,10,89.444,11,40,1.68E-08,2.43E-07,,29,,
0,5,5,5,40,1.68E-08,6.84E-08,,35,,
2,35,5,11,10,1.68E-08,-1.01E-08,,-1,,
8,45,68.333,5,10,1.68E-08,4.81E-08,,5,,
8,5,26.111,7,10,1.68E-08,2.26E-08,,3,,
0,35,5,9,10,1.68E-08,8.77E-09,,1,,
2,10,78.889,11,30,1.68E-08,1.27E-07,,19,,
10,40,78.889,5,10,1.68E-08,3.87E-08,,5,,
6,30,15.556,11,10,1.69E-08,-1.33E-08,,-1,,
6,50,47.222,5,10,1.69E-08,6.59E-08,,5,,
6,5,47.222,5,20,1.69E-08,1.39E-07,,15,,
8,40,78.889,7,10,1.69E-08,2.72E-08,,3,,
0,40,15.556,11,10,1.69E-08,-1.48E-08,,-1,,
0,35,26.111,9,10,1.69E-08,1.44E-08,,1,,
10,30,68.333,5,10,1.69E-08,4.29E-08,,5,,
10,50,47.222,3,10,1.69E-08,7.65E-08,,7,,
10,35,68.333,11,15,1.69E-08,6.29E-08,,4,,
6,20,26.111,11,10,1.69E-08,-1.19E-08,,-1,,
0,20,15.556,9,10,1.69E-08,7.72E-09,,1,,
2,35,26.111,11,10,1.69E-08,-1.62E-08,,-1,,
0,20,5,11,10,1.69E-08,-4.49E-09,,-1,,
8,5,100,7,10,1.69E-08,-4.59E-11,,3,,
4,25,100,9,10,1.69E-08,3.84E-09,,1,,
0,20,100,11,10,1.70E-08,-1.76E-09,,-1,,
2,5,5,5,40,1.70E-08,7.74E-08,,35,,
2,20,26.111,11,10,1.70E-08,-1.11E-08,,-1,,
8,5,5,9,55,1.70E-08,9.67E-08,,46,,
0,5,89.444,1,10,1.70E-08,3.08E-10,,9,,
2,35,15.556,9,10,1.70E-08,1.29E-08,,1,,
6,25,5,11,10,1.70E-08,-7.61E-09,,-1,,
2,20,100,9,10,1.70E-08,1.94E-09,,1,,
4,5,36.667,9,15,1.70E-08,6.06E-08,,6,,
8,45,47.222,1,10,1.70E-08,8.66E-08,,9,,
2,20,89.444,11,10,1.70E-08,-2.87E-09,,-1,,
4,25,89.444,11,10,1.70E-08,-4.97E-09,,-1,,
0,5,100,1,10,1.70E-08,-2.08E-09,,9,,
6,20,5,11,10,1.70E-08,-5.81E-09,,-1,,
0,5,36.667,11,15,1.70E-08,4.15E-08,,4,,
2,30,100,9,10,1.71E-08,5.03E-09,,1,,
4,20,5,9,10,1.71E-08,4.91E-09,,1,,
8,20,15.556,11,10,1.71E-08,-1.00E-08,,-1,,
2,5,5,9,60,1.71E-08,6.72E-08,,51,,
0,30,89.444,9,10,1.71E-08,4.91E-09,,1,,
0,10,78.889,11,25,1.71E-08,6.87E-08,,14,,
8,10,57.778,7,10,1.72E-08,1.86E-08,,3,,
6,5,78.889,11,15,1.72E-08,1.13E-08,,4,,
4,5,47.222,3,10,1.72E-08,3.96E-08,,7,,
6,5,47.222,1,15,1.72E-08,9.17E-08,,14,,
2,20,5,9,10,1.72E-08,4.55E-09,,1,,
2,10,47.222,9,15,1.72E-08,5.84E-08,,6,,
8,5,5,7,10,1.72E-08,7.29E-09,,3,,
2,30,89.444,11,10,1.72E-08,-6.20E-09,,-1,,
8,45,68.333,11,15,1.72E-08,6.68E-08,,4,,
2,25,89.444,9,10,1.72E-08,3.85E-09,,1,,
4,20,26.111,11,10,1.73E-08,-1.15E-08,,-1,,
10,35,57.778,11,15,1.73E-08,7.31E-08,,4,,
6,25,26.111,11,10,1.73E-08,-1.37E-08,,-1,,
4,5,5,11,15,1.73E-08,1.05E-08,,4,,
0,5,5,1,10,1.73E-08,1.32E-08,,9,,
4,30,5,11,10,1.73E-08,-8.92E-09,,-1,,
10,45,47.222,3,10,1.73E-08,7.76E-08,,7,,
10,5,78.889,11,15,1.73E-08,1.26E-08,,4,,
0,20,15.556,11,10,1.73E-08,-8.26E-09,,-1,,
0,35,100,11,10,1.73E-08,-6.69E-09,,-1,,
0,10,68.333,11,15,1.73E-08,2.12E-08,,4,,
10,5,47.222,7,20,1.74E-08,1.33E-07,,13,,
0,10,26.111,7,10,1.74E-08,2.32E-08,,3,,
0,25,89.444,9,10,1.74E-08,3.28E-09,,1,,
10,5,5,7,10,1.74E-08,7.24E-09,,3,,
6,20,15.556,9,10,1.74E-08,8.82E-09,,1,,
6,25,15.556,9,10,1.75E-08,1.05E-08,,1,,
4,25,26.111,9,10,1.75E-08,1.21E-08,,1,,
4,30,26.111,11,10,1.75E-08,-1.51E-08,,-1,,
2,5,5,7,40,1.75E-08,7.38E-08,,33,,
10,25,68.333,7,10,1.75E-08,2.48E-08,,3,,
0,10,100,9,35,1.75E-08,7.34E-08,,26,,
10,5,36.667,3,10,1.75E-08,4.33E-08,,7,,
10,30,78.889,7,10,1.75E-08,2.35E-08,,3,,
4,25,5,9,10,1.75E-08,6.45E-09,,1,,
10,40,68.333,7,15,1.75E-08,1.11E-07,,8,,
4,20,100,11,10,1.75E-08,-2.62E-09,,-1,,
8,10,100,3,50,1.75E-08,2.93E-07,,47,,
6,5,47.222,1,10,1.76E-08,4.36E-08,,9,,
4,30,15.556,9,10,1.76E-08,1.18E-08,,1,,
4,5,5,9,45,1.76E-08,8.02E-08,,36,,
2,5,5,9,55,1.76E-08,6.89E-08,,46,,
6,40,68.333,7,10,1.76E-08,3.32E-08,,3,,
2,10,89.444,11,30,1.76E-08,8.20E-08,,19,,
10,15,57.778,7,10,1.76E-08,2.16E-08,,3,,
6,50,57.778,5,10,1.76E-08,5.85E-08,,5,,
2,10,57.778,5,25,1.76E-08,1.78E-07,,20,,
2,30,26.111,9,10,1.76E-08,1.33E-08,,1,,
8,40,68.333,5,10,1.76E-08,4.82E-08,,5,,
2,30,5,9,10,1.76E-08,7.64E-09,,1,,
10,40,100,7,10,1.76E-08,2.16E-08,,3,,
4,10,36.667,7,10,1.76E-08,2.56E-08,,3,,
2,5,5,5,10,1.76E-08,1.03E-08,,5,,
0,5,36.667,1,10,1.77E-08,4.57E-08,,9,,
10,35,89.444,7,10,1.77E-08,2.24E-08,,3,,
2,20,100,11,10,1.77E-08,-2.18E-09,,-1,,
0,5,5,7,60,1.77E-08,6.21E-08,,53,,
10,50,68.333,3,15,1.77E-08,1.33E-07,,12,,
8,5,78.889,11,15,1.77E-08,1.20E-08,,4,,
2,50,47.222,7,10,1.77E-08,4.58E-08,,3,,
6,5,5,7,55,1.78E-08,9.22E-08,,48,,
8,35,57.778,1,10,1.78E-08,7.47E-08,,9,,
4,20,5,11,10,1.78E-08,-5.36E-09,,-1,,
2,20,5,11,10,1.78E-08,-4.92E-09,,-1,,
0,25,26.111,9,10,1.78E-08,1.10E-08,,1,,
2,20,15.556,9,10,1.78E-08,8.07E-09,,1,,
0,30,100,9,10,1.78E-08,4.34E-09,,1,,
6,5,36.667,9,15,1.78E-08,6.15E-08,,6,,
0,35,5,11,10,1.79E-08,-9.42E-09,,-1,,
10,5,57.778,7,15,1.79E-08,5.59E-08,,8,,
0,35,26.111,11,10,1.79E-08,-1.56E-08,,-1,,
2,25,100,9,10,1.79E-08,3.28E-09,,1,,
4,25,100,11,10,1.79E-08,-4.29E-09,,-1,,
6,5,5,7,60,1.79E-08,9.01E-08,,53,,
6,45,47.222,5,10,1.79E-08,6.65E-08,,5,,
2,5,5,3,40,1.79E-08,8.01E-08,,37,,
8,5,57.778,7,20,1.79E-08,1.05E-07,,13,,
10,35,47.222,5,10,1.79E-08,6.34E-08,,5,,
0,5,78.889,3,10,1.79E-08,6.31E-09,,7,,
4,10,57.778,11,15,1.79E-08,3.39E-08,,4,,
4,20,15.556,9,10,1.79E-08,8.44E-09,,1,,
0,30,89.444,11,10,1.79E-08,-5.47E-09,,-1,,
2,35,15.556,11,10,1.79E-08,-1.39E-08,,-1,,
2,25,26.111,9,10,1.80E-08,1.15E-08,,1,,
2,25,89.444,11,10,1.80E-08,-4.36E-09,,-1,,
0,35,15.556,9,10,1.80E-08,1.23E-08,,1,,
6,45,57.778,5,10,1.80E-08,5.91E-08,,5,,
0,25,100,9,10,1.80E-08,2.72E-09,,1,,
4,5,100,11,15,1.81E-08,-8.65E-10,,4,,
0,10,68.333,11,20,1.81E-08,5.67E-08,,9,,
6,20,15.556,11,10,1.81E-08,-9.58E-09,,-1,,
2,5,5,9,50,1.81E-08,7.04E-08,,41,,
2,30,100,11,10,1.81E-08,-5.52E-09,,-1,,
0,5,68.333,11,15,1.81E-08,1.91E-08,,4,,
2,5,89.444,5,10,1.81E-08,1.06E-09,,5,,
0,25,89.444,11,10,1.81E-08,-3.73E-09,,-1,,
10,10,47.222,5,10,1.81E-08,3.49E-08,,5,,
10,5,5,11,50,1.81E-08,1.01E-07,,39,,
0,30,26.111,9,10,1.82E-08,1.26E-08,,1,,
4,10,100,11,40,1.82E-08,1.48E-07,,29,,
10,40,78.889,11,15,1.82E-08,5.58E-08,,4,,
2,5,47.222,3,10,1.82E-08,3.90E-08,,7,,
6,5,5,11,60,1.82E-08,8.02E-08,,49,,
10,50,36.667,7,10,1.82E-08,4.48E-08,,3,,
8,40,57.778,11,15,1.82E-08,7.59E-08,,4,,
2,5,26.111,5,10,1.82E-08,3.30E-08,,5,,
6,25,15.556,11,10,1.83E-08,-1.14E-08,,-1,,
8,5,5,11,50,1.83E-08,9.27E-08,,39,,
8,40,47.222,3,10,1.83E-08,7.96E-08,,7,,
0,5,5,7,55,1.83E-08,6.36E-08,,48,,
4,25,26.111,11,10,1.83E-08,-1.32E-08,,-1,,
0,5,100,7,15,1.83E-08,-3.73E-09,,8,,
